3715,2838,1,Hunters Cabin,landmark,yellow
3673,2595,1,Last Chance Provisioners,provisioner,yellow
3457,3056,1,Lighthouse,landmark,yellow
3632,2573,1,The Little Shop of Magic,mage,yellow
3595,2865,1,Loggers Camp,landmark,yellow
3636,2642,1,Mapmaker's of Haven,shipwright,yellow
3754,2704,1,Miners,miners,yellow
3498,2844,1,Mining Cave,landmark,yellow
3610,2740,1,Mining Cave,landmark,yellow
3589,2808,1,Mongbat Tower,landmark,yellow
3690,2760,1,Mountain Pass,Terrain,yellow
3519,2787,1,Old Mine Entrance - Closed,landmark,yellow
3714,2651,1,The Prime Cut Butcher Shop,butcher,yellow
3740,2692,1,Rangers Cabin,warriors,yellow
3620,2617,1,The Second Bank of Haven,bank,yellow
3628,2540,1,The Shakin' Bakery,baker,yellow
3687,2477,1,A Stitch in Time Tailor Shop,tailor,yellow
3732,2583,1,Training Dummies,point,yellow
3610,2585,1,Uzeraan's Mansion,landmark,yellow
3731,2578,1,Weaponsmith,weapons,yellow
